t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
3/27/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3500,4010,3950
3/27/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2950,2950,2950
3/26/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3960,3960,3960
3/25/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3000,3970,3875
3/24/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3200,3200,3200
3/23/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
3/22/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3700,3700,3700
3/21/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4025,4025,4025
3/20/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3875,3875,3875
3/12/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
3/9/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3800,4300,3900
3/8/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3000,3000,3000
3/6/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3910,4100,4000
3/4/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
3/4/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3851,3851,3851
3/3/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4151,4151,4151
3/2/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3850,3850,3850
2/28/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2511,2511,2511
2/27/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3451,3950,3600
2/25/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3810,4100,4000
2/24/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2600,4125,3950
2/23/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4090,4090,4090
2/21/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2300,3950,3701
2/20/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3950,3950,3950
2/18/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3400,4000,3800
2/15/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3711,3711,3711
2/15/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3850,3850,3850
2/14/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,1500,1500,1500
2/13/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3800,4100,4000
2/12/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3600,4000,3800
2/11/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3550,3690,3600
2/9/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4150,4150,4150
2/8/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,1551,1551,1551
2/1/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3900,4050,4000
1/28/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3500,3900,3700
1/25/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4041,4041,4041
1/25/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3850,3900,3870
1/24/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2048,2048,2048
1/23/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4050,4050,4050
1/22/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3800,4100,4000
1/21/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,1980,1980,1980
1/21/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3510,4000,3850
1/20/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,1973,4100,3560
1/18/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3900,4000,3980
1/16/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,1937,1937,1937
1/15/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3750,3850,3800
1/7/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,1892,3900,3690
1/5/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3850,4000,3900
1/4/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3950,4000,3980
1/2/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3810,3950,3900
1/1/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3700,3900,3850
12/29/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3700,3850,3800
12/29/2022,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4051,4051,4051
12/28/2022,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2911,2911,2911
12/24/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3000,3000,3000
12/24/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3500,3750,3700
12/23/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3700,4250,3850
12/23/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3450,3450,3450
12/20/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3600,3850,3800
12/19/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3000,3000,3000
12/17/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3560,3560,3560
12/16/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3750,3750,3750
12/15/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,2500,2500,2500
12/15/2022,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3800,4200,3850
